PLAYER_ID,PLAYER_NAME,PRIMARY_POS,HEIGHT_CM,WEIGHT_KG,G,A,GP,PPG,PIM,LEAGUE_YEAR
11589,Tyler Bozak,C,178,84,13,25,72,0.527777777777778,20,2018-2019
11611,Jared Spurgeon,D,171,68,14,29,82,0.524390243902439,20,2018-2019
11617,Thomas Hickey,D,180,78,0,4,40,0.1,33,2018-2019
11665,David Schlemko,D,183,91,0,2,18,0.111111111111111,4,2018-2019
11667,Tyler Ennis,LW,178,80,12,6,51,0.352941176470588,2,2018-2019
11683,Cody Almond,C,191,91,1,0,10,0.1,15,2011-2012
11700,Nick Holden,D,180,79,3,12,61,0.245901639344262,14,2018-2019
11708,Michael Stone,D,178,88,0,5,14,0.357142857142857,10,2018-2019
11721,Matt D'Agostini,RW,175,75,5,7,57,0.210526315789474,26,2013-2014
11722,Ryan O'Byrne,D,178,75,2,4,42,0.142857142857143,60,2012-2013
11744,Warren Peters,C,191,78,1,4,58,0.0862068965517241,54,2011-2012
11746,Ryan Carter,C,185,92,7,5,60,0.2,48,2015-2016
11751,Quintin Laing,LW,180,80,2,2,36,0.111111111111111,21,2009-2010
11760,Ben Simon,C,178,75,0,0,13,0,4,2005-2006
11769,Ryan Hamilton,LW,183,73,1,1,16,0.125,6,2014-2015
11774,John Scott,LW,180,88,0,1,12,0.0833333333333333,27,2015-2016
11823,Brad Brown,D,180,86,0,3,43,0.0697674418604651,66,2003-2004
11849,Richard P・Enik,RW,180,77,14,19,75,0.44,44,2018-2019
11859,Yevgeni Dadonov,RW,183,82,28,42,82,0.853658536585366,8,2018-2019
11866,Dmitri Kulikov,D,175,70,0,6,57,0.105263157894737,47,2018-2019
11867,Andrei Loktionov,C,178,76,7,15,68,0.323529411764706,14,2013-2014
11949,Yohann Auvitu,D,185,83,3,6,33,0.272727272727273,8,2017-2018
11958,Andreas Martinsen,LW,188,95,1,3,24,0.166666666666667,14,2018-2019
12016,Darcy Verot,LW,178,84,0,2,37,0.0540540540540541,135,2003-2004
12027,Matt Smaby,D,188,88,0,0,32,0,17,2010-2011
12043,Cam Paddock,C,180,87,2,1,16,0.1875,0,2008-2009
12063,Patrick Maroon,LW,175,77,10,18,74,0.378378378378378,64,2018-2019
12078,Tyler Johnson,C,183,75,29,18,80,0.5875,28,2018-2019
12080,Paul Thompson,RW,191,95,0,3,21,0.142857142857143,22,2016-2017
12107,Jared Cowen,D,181,81,0,4,37,0.108108108108108,16,2015-2016
12112,Michael Del Zotto,D,183,84,1,9,42,0.238095238095238,8,2018-2019
12125,Antoine Roussel,LW,191,86,9,22,65,0.476923076923077,118,2018-2019
12154,Jason Demers,D,173,76,2,6,35,0.228571428571429,12,2018-2019
12188,Brad Malone,C,188,84,0,0,16,0,4,2018-2019
12209,Joe Finley,D,185,86,0,1,16,0.0625,20,2012-2013
12229,Ray Giroux,D,188,93,0,3,11,0.272727272727273,4,2003-2004
12236,Ivan Novoseltsev,LW,175,86,3,4,34,0.205882352941176,14,2003-2004
12250,Igor Radulov,LW,185,88,4,7,36,0.305555555555556,18,2003-2004
12253,Shane Endicott,C,185,95,1,1,41,0.0487804878048781,43,2005-2006
12265,Jeff Petry,D,183,80,13,33,82,0.560975609756098,28,2018-2019
12268,Eric Gryba,D,183,81,0,0,10,0,10,2018-2019
12276,Korbinian Holzer,D,183,91,1,3,22,0.181818181818182,8,2018-2019
12279,Andrew Bodnarchuk,D,174,77,0,4,37,0.108108108108108,14,2015-2016
12378,Ben Street,C,183,83,3,2,21,0.238095238095238,2,2018-2019
12387,Matt Kassian,LW,191,100,1,1,33,0.0606060606060606,63,2013-2014
12396,Alexander Sulzer,D,175,73,0,2,25,0.08,8,2013-2014
12406,Andrew MacDonald,D,183,67,0,9,47,0.191489361702128,18,2018-2019
12461,Max Pacioretty,LW,180,79,22,18,66,0.606060606060606,36,2018-2019
12462,Nick Spaling,C,185,85,3,10,58,0.224137931034483,24,2015-2016
12464,T.J. Galiardi,C,183,84,1,0,38,0.0263157894736842,2,2014-2015
12466,Maxim Mayorov,LW,175,86,1,1,10,0.2,2,2011-2012
12485,Eric Manlow,LW,182,93,0,2,18,0.111111111111111,2,2003-2004
12505,Spencer Machacek,RW,178,79,2,7,13,0.692307692307692,7,2011-2012
12506,Brendan Smith,D,198,95,4,9,63,0.206349206349206,71,2018-2019
12507,Riley Nash,C,191,90,3,9,78,0.153846153846154,19,2018-2019
12508,Kevin Marshall,D,191,93,0,0,10,0,8,2011-2012
12517,Wayne Simmonds,RW,180,81,17,13,79,0.379746835443038,99,2018-2019
12518,Maxime Macenauer,C,183,80,1,3,29,0.137931034482759,18,2011-2012
12523,Alex Killorn,LW,193,85,18,22,82,0.48780487804878,45,2018-2019
12524,Robert Bortuzzo,D,190,95,2,8,59,0.169491525423729,47,2018-2019
12525,Nick Palmieri,RW,183,92,4,3,38,0.184210526315789,14,2011-2012
12530,Steven Kampfer,D,185,88,3,3,35,0.171428571428571,22,2018-2019
12531,Alec Martinez,D,180,84,4,14,60,0.3,8,2018-2019
12543,Justin Falk,D,173,78,0,0,10,0,11,2018-2019
12557,Colton Sceviour,C,200,91,5,10,59,0.254237288135593,15,2018-2019
12560,Matt Halischuk,RW,175,91,0,3,30,0.1,4,2015-2016
12561,Keith Aulie,D,184,91,0,1,31,0.032258064516129,66,2014-2015
12567,Michal Jord・En,D,180,84,1,0,36,0.0277777777777778,12,2015-2016
12571,Matt Duchene,C,191,98,31,39,73,0.958904109589041,8,2018-2019
12590,Jeff Giuliano,LW,178,84,0,6,53,0.113207547169811,14,2007-2008
12668,Roman Josi,D,183,84,15,41,82,0.682926829268293,42,2018-2019
12770,Mike Green,C,185,94,1,3,24,0.166666666666667,4,2003-2004
12778,R・Emi Royer,D,180,84,0,0,18,0,67,1998-1999
12798,Jeff Shantz,C,180,77,3,6,74,0.121621621621622,35,2002-2003
12803,Chris McAllister,D,180,73,0,1,46,0.0217391304347826,74,2003-2004
12858,Mike Bishai,C,183,79,0,2,14,0.142857142857143,19,2003-2004
12904,Jeremy Stevenson,LW,188,82,5,3,51,0.156862745098039,95,2005-2006
13091,P・Er Lindholm,C,191,93,1,12,65,0.2,18,2018-2019
13246,Rumun Ndur,D,183,92,1,0,27,0.037037037037037,71,1999-2000
13266,Klas Dahlbeck,D,188,86,1,4,33,0.151515151515152,21,2017-2018
13404,Ben Lovejoy,D,178,79,2,7,71,0.126760563380282,37,2018-2019
13406,Deryk Engelland,D,190,86,2,10,74,0.162162162162162,18,2018-2019
13414,Craig Weller,RW,185,91,1,2,36,0.0833333333333333,47,2008-2009
13428,Tyler Sloan,D,180,87,1,5,33,0.181818181818182,14,2010-2011
13499,Philip McRae,C,178,93,1,2,15,0.2,2,2010-2011
13515,Jay Henderson,LW,170,77,0,0,13,0,26,2000-2001
13538,Viktor Svedberg,D,183,86,2,2,27,0.148148148148148,4,2015-2016
13549,Dennis Everberg,RW,191,88,0,0,15,0,0,2015-2016
13614,Jake Muzzin,D,195,86,9,28,80,0.4625,47,2018-2019
13625,Colten Teubert,D,178,84,0,1,24,0.0416666666666667,25,2011-2012
13639,Christian Laflamme,D,179,82,0,1,16,0.0625,20,2003-2004
13651,Tomas Kundratek,D,182,79,1,6,25,0.28,8,2012-2013
13743,Oscar Fantenberg,D,183,82,2,2,61,0.0655737704918033,17,2018-2019
13901,Petter Granberg,D,182,83,0,0,10,0,10,2016-2017
13938,Ray Ferraro,C,183,86,14,23,76,0.486842105263158,74,2001-2002
13959,Jesse Fibiger,D,173,73,0,0,16,0,2,2002-2003
13961,Eric Nickulas,RW,185,82,2,4,16,0.375,8,2005-2006
14003,Ryan Reaves,RW,180,84,9,11,80,0.25,74,2018-2019
14012,Ryan Ellis,D,185,83,7,34,82,0.5,20,2018-2019
14013,Josh Bailey,RW,188,91,16,40,82,0.682926829268293,21,2018-2019
14034,Darryl Boyce,C,188,97,1,4,37,0.135135135135135,35,2011-2012
14039,J・Er・Eme Samson,RW,183,88,2,3,16,0.3125,8,2011-2012
14041,Byron Bitz,RW,191,94,1,3,10,0.4,14,2011-2012
14076,Jared Boll,RW,175,79,1,0,10,0.1,16,2017-2018
14077,Mike Lundin,D,188,85,0,1,11,0.0909090909090909,0,2012-2013
14085,Tanner Glass,LW,190,85,0,0,16,0,19,2017-2018
14086,Stefan Meyer,LW,185,95,0,2,16,0.125,17,2010-2011
14109,Aaron Voros,LW,183,92,0,0,12,0,43,2010-2011
14133,Chris Porter,LW,178,76,4,3,61,0.114754098360656,6,2015-2016
14185,Derek Smith,D,173,78,0,1,14,0.0714285714285714,2,2013-2014
14332,Pierre-C・Edric Labrie,LW,180,89,0,0,13,0,20,2013-2014
14333,Kevin Westgarth,RW,183,75,4,3,48,0.145833333333333,68,2013-2014
14334,Matt Ryan,C,185,86,0,1,12,0.0833333333333333,2,2005-2006
14360,Taylor Hall,LW,182,76,11,26,33,1.12121212121212,16,2018-2019
14370,Chris Terry,LW,178,82,2,2,14,0.285714285714286,4,2016-2017
14371,Ryan O'Reilly,C,183,86,28,49,82,0.939024390243902,12,2018-2019
14394,St・Ephane Da Costa,C,178,82,3,1,12,0.333333333333333,2,2013-2014
14412,Fredrik Claesson,D,184,84,2,4,37,0.162162162162162,9,2018-2019
14436,Michael Latta,C,185,85,3,4,43,0.162790697674419,50,2015-2016
14440,Zach Bogosian,D,180,75,3,16,65,0.292307692307692,52,2018-2019
14495,Zack Smith,LW,180,89,9,19,70,0.4,81,2018-2019
14501,Frazer McLaren,LW,185,98,0,0,27,0,77,2013-2014
14517,Rob Klinkhammer,W,183,85,1,0,14,0.0714285714285714,6,2015-2016
14631,Andrew Desjardins,W,173,73,0,1,46,0.0217391304347826,22,2016-2017
14655,Micheal Haley,C,183,82,2,4,43,0.13953488372093,75,2018-2019
14657,Evander Kane,LW,178,84,30,26,75,0.746666666666667,153,2018-2019
14686,Nick Bonino,C,191,90,17,18,81,0.432098765432099,18,2018-2019
14728,Nazem Kadri,C,180,83,16,28,73,0.602739726027397,43,2018-2019
14729,Brett Bellemore,D,183,91,2,8,49,0.204081632653061,27,2014-2015
14738,Dwayne Hay,LW,188,93,1,3,49,0.0816326530612245,16,2000-2001
14739,Brayden Schenn,C,190,97,17,37,72,0.75,40,2018-2019
14741,Brandon McMillan,LW,180,75,1,3,58,0.0689655172413793,16,2014-2015
14755,Dale Purinton,D,165,73,1,1,40,0.05,117,2003-2004
14825,Jay Beagle,C,185,84,3,10,57,0.228070175438596,18,2018-2019
14870,Chris VandeVelde,C,188,86,6,9,81,0.185185185185185,16,2016-2017
14960,Casey Cizikas,C,185,79,20,13,73,0.452054794520548,36,2018-2019
15032,Paul Postma,D,178,78,0,1,14,0.0714285714285714,2,2017-2018
15033,Justin Braun,D,175,67,2,14,78,0.205128205128205,35,2018-2019
15036,Paul Byron,W,191,96,15,16,56,0.553571428571429,17,2018-2019
15037,Luke Gazdic,LW,191,88,0,0,11,0,12,2016-2017
15068,Ben Smith,RW,170,77,2,2,40,0.1,4,2016-2017
15088,Ed Courtenay,RW,186,88,7,13,39,0.512820512820513,10,1992-1993
15127,Tyson Barrie,D,195,92,14,45,78,0.756410256410256,36,2018-2019
15130,Roman Cervenka,C,165,70,9,8,39,0.435897435897436,14,2012-2013
15216,Michael Raffl,LW,173,66,6,12,67,0.26865671641791,32,2018-2019
15235,Viktor Tikhonov,W,191,93,3,3,50,0.12,20,2015-2016
15312,Colin Greening,C,177,76,7,8,31,0.483870967741935,13,2015-2016
15347,Jason Doig,D,183,82,2,9,65,0.169230769230769,105,2003-2004
15372,Erik Gustafsson,D,186,85,17,43,79,0.759493670886076,34,2018-2019
15388,Joey Hishon,C,185,87,1,1,13,0.153846153846154,0,2014-2015
15390,Zack Kassian,RW,180,79,15,11,79,0.329113924050633,102,2018-2019
15399,Jamie Benn,LW,180,82,27,26,78,0.67948717948718,56,2018-2019
15479,Steve Pinizzotto,RW,192,99,2,2,18,0.222222222222222,30,2014-2015
15480,Kyle Clifford,LW,171,74,11,10,72,0.291666666666667,96,2018-2019
15485,Phil Varone,C,178,79,3,4,47,0.148936170212766,8,2018-2019
15510,Brad Schlegel,D,190,96,1,6,26,0.269230769230769,4,1993-1994
15526,Greg Pateryn,D,178,82,1,6,80,0.0875,41,2018-2019
15566,Mark Olver,C,185,89,4,2,32,0.1875,6,2012-2013
15662,Jaroslav Sevcik,RW,183,88,0,2,13,0.153846153846154,2,1989-1990
15713,Jonas Hol・Es,D,180,82,0,6,39,0.153846153846154,10,2010-2011
15727,Dale Weise,RW,178,84,5,6,51,0.215686274509804,19,2018-2019
15747,Victor Rask,C,180,79,3,6,49,0.183673469387755,8,2018-2019
16036,Teemu Pulkkinen,RW,180,77,2,0,13,0.153846153846154,6,2016-2017
16037,Mikael Granlund,C,185,82,16,38,79,0.683544303797468,24,2018-2019
16039,Joonas Donskoi,RW,183,83,14,23,80,0.4625,10,2018-2019
16042,Erik Haula,C,183,75,2,5,15,0.466666666666667,10,2018-2019
16044,Sami Vatanen,D,195,94,4,13,50,0.34,22,2018-2019
16064,Gino Cavallini,LW,178,84,9,15,67,0.358208955223881,34,1992-1993
16140,Pavel Bure,RW,178,75,19,11,39,0.769230769230769,16,2002-2003
16499,Lance Bouma,LW,177,82,3,6,53,0.169811320754717,36,2017-2018
16629,Mattias Janmark,C,175,70,6,19,81,0.308641975308642,24,2018-2019
16717,Matt Gilroy,D,183,78,1,1,16,0.125,6,2013-2014
16727,Johan Sundstr・Em,C,183,88,0,1,11,0.0909090909090909,6,2013-2014
16728,Yevgeni Medvedev,D,196,97,4,9,45,0.288888888888889,34,2015-2016
16743,Andrei Bashkirov,LW,170,80,0,3,18,0.166666666666667,0,2000-2001
16752,Yevgeni Grachyov,C,185,84,1,3,26,0.153846153846154,2,2011-2012
16804,Oscar Klefbom,D,188,87,5,23,61,0.459016393442623,16,2018-2019
16835,Pontus ﾅberg,LW,175,80,12,13,59,0.423728813559322,20,2018-2019
17025,Matt Calvert,LW,183,84,11,15,82,0.317073170731707,58,2018-2019
17435,Rickard Rakell,W,188,92,18,25,69,0.623188405797101,27,2018-2019
17499,David Warsofsky,D,191,93,0,5,16,0.3125,0,2017-2018
17507,Jeremy Morin,RW,187,93,2,4,43,0.13953488372093,28,2014-2015
17508,Kyle Palmieri,RW,178,77,27,23,74,0.675675675675676,42,2018-2019
17515,Eric O'Dell,C,182,77,0,1,11,0.0909090909090909,19,2014-2015
17518,Colby Robak,D,185,92,0,1,12,0.0833333333333333,2,2014-2015
17519,Travis Hamonic,D,185,86,7,12,69,0.27536231884058,33,2018-2019
17520,Marco Scandella,D,180,86,6,7,63,0.206349206349206,26,2018-2019
17521,Tyler Myers,D,195,96,9,22,80,0.3875,63,2018-2019
17591,Alexander Selivanov,RW,193,96,8,11,59,0.322033898305085,38,2000-2001
17637,Tom K・Ehnhackl,RW,188,79,4,5,36,0.25,10,2018-2019
17679,Nino Niederreiter,RW,191,93,23,30,82,0.646341463414634,30,2018-2019
17699,Davis Drewiske,D,185,92,2,5,29,0.241379310344828,14,2012-2013
17719,Jon Kalinski,C,173,79,0,2,10,0.2,0,2009-2010
17750,Tomas Tatar,LW,178,78,25,33,80,0.725,34,2018-2019
17755,Bogdan Kiselevich,D,174,68,0,8,32,0.25,12,2018-2019
17758,Dmitri Orlov,D,195,86,3,26,82,0.353658536585366,33,2018-2019
17778,Jack Hillen,D,184,88,0,5,38,0.131578947368421,10,2014-2015
17844,Casey Wellman,RW,188,84,2,1,13,0.230769230769231,0,2013-2014
17971,Dmitri Bykov,D,183,87,2,10,71,0.169014084507042,43,2002-2003
18085,Radko Gudas,D,185,76,4,16,77,0.25974025974026,63,2018-2019
18088,Michal Kempn,D,179,80,6,19,71,0.352112676056338,60,2018-2019
18090,Jan Rutta,D,183,86,2,6,37,0.216216216216216,16,2018-2019
18097,Ondrej Palat,LW,180,73,8,26,64,0.53125,20,2018-2019
18241,Justin Schultz,D,185,82,2,13,29,0.517241379310345,4,2018-2019
18242,Derek Grant,C,175,73,4,10,56,0.25,14,2018-2019
18332,Joakim Nordstr・Em,C,191,95,7,5,70,0.171428571428571,13,2018-2019
18370,Vladimir Krutov,LW,180,86,11,23,61,0.557377049180328,20,1989-1990
18375,Peter Bartos,RW,190,95,4,2,13,0.461538461538462,6,2000-2001
18485,Miloslav Guren,D,188,86,1,2,24,0.125,12,1999-2000
18535,Andrei Skopintsev,D,191,99,1,3,17,0.235294117647059,16,2000-2001
18541,Sergei Vyshedkevich,D,178,95,1,2,23,0.130434782608696,14,2000-2001
18590,John Carlson,D,179,94,13,57,80,0.875,34,2018-2019
18592,Jake Gardiner,D,185,93,3,27,62,0.483870967741935,26,2018-2019
18593,Joe Colborne,C,178,88,4,4,62,0.129032258064516,34,2016-2017
18595,James Wright,C,185,84,0,2,59,0.0338983050847458,15,2013-2014
18601,Marcus Foligno,LW,188,91,7,12,82,0.231707317073171,55,2018-2019
18619,Brandon Mashinter,LW,189,88,4,1,41,0.121951219512195,23,2015-2016
18628,Jason Akeson,RW,188,82,0,0,13,0,8,2014-2015
18636,Dmitri Yushkevich,D,180,84,3,11,83,0.168674698795181,46,2002-2003
18718,Chris Lindberg,C,185,80,6,8,37,0.378378378378378,12,1993-1994
18719,Gordon Donnelly,D,185,93,1,0,16,0.0625,52,1994-1995
18745,Matt Irwin,D,178,86,1,6,44,0.159090909090909,38,2018-2019
18800,Mike Hoffman,LW,195,102,36,34,82,0.853658536585366,30,2018-2019
18949,Damien Brunner,RW,187,87,2,5,17,0.411764705882353,8,2014-2015
19040,Derek Stepan,C,175,76,15,20,72,0.486111111111111,14,2018-2019
19043,Adam Henrique,C,188,87,18,24,82,0.51219512195122,24,2018-2019
19068,Anders Lee,LW,185,82,28,23,82,0.621951219512195,58,2018-2019
19073,Zac Rinaldo,LW,175,75,1,2,23,0.130434782608696,20,2018-2019
19078,Marc-Andr・E Bourdon,D,183,84,4,3,45,0.155555555555556,52,2011-2012
19104,Maxim Galanov,D,178,86,0,5,25,0.2,8,2000-2001
19141,Raymond Bourque,D,191,84,7,52,80,0.7375,48,2000-2001
19165,Andrew MacWilliam,D,174,78,0,2,12,0.166666666666667,12,2014-2015
19166,Cam Atkinson,RW,180,90,41,28,80,0.8625,20,2018-2019
19170,T.J. Brodie,D,188,89,9,25,79,0.430379746835443,24,2018-2019
19223,Mark Borowiecki,D,175,79,1,4,53,0.0943396226415094,89,2018-2019
19225,Matt Martin,LW,185,81,6,8,67,0.208955223880597,53,2018-2019
19227,Luke Witkowski,D,185,84,0,2,34,0.0588235294117647,23,2018-2019
19230,Tommy Wingels,C,181,76,9,8,75,0.226666666666667,45,2017-2018
19292,Karl Stollery,D,185,88,0,3,11,0.272727272727273,13,2016-2017
19323,St・Ephan Lebeau,C,189,102,8,16,38,0.631578947368421,12,1994-1995
19426,Markus Granlund,C,183,78,12,10,77,0.285714285714286,20,2018-2019
19428,Brandon Gormley,D,173,73,0,1,26,0.0384615384615385,8,2015-2016
19432,William Karlsson,C,180,86,24,32,82,0.682926829268293,16,2018-2019
19547,Andrei Kovalenko,RW,188,85,16,21,76,0.486842105263158,27,2000-2001
19557,Dmitri Nabokov,C,187,100,4,7,26,0.423076923076923,16,1999-2000
19685,Andrei Nikolishin,LW,178,79,5,7,49,0.244897959183673,24,2003-2004
19742,Jordie Benn,D,193,87,5,17,81,0.271604938271605,39,2018-2019
19980,Jonas Brodin,D,179,83,4,14,82,0.219512195121951,30,2018-2019
20065,Marcus S・Erensen,LW,179,77,17,13,80,0.375,23,2018-2019
20371,Nikolai Tsulygin,D,180,77,0,1,22,0.0454545454545455,8,1996-1997
20380,John Persson,LW,188,94,1,0,10,0.1,6,2013-2014
20426,Viktor Gordiyuk,C,193,102,0,2,10,0.2,0,1994-1995
20523,Anton Belov,D,175,73,1,6,57,0.12280701754386,34,2013-2014
20595,Michel Petit,D,183,95,4,2,32,0.1875,77,1997-1998
20596,Jim Cummins,RW,183,88,1,2,55,0.0545454545454545,147,2003-2004
20707,Austin Czarnik,C,180,75,6,12,54,0.333333333333333,8,2018-2019
20708,Bryan Rust,RW,173,79,18,17,72,0.486111111111111,24,2018-2019
20712,Jon Merrill,D,175,75,3,12,57,0.263157894736842,53,2018-2019
20715,Justin Faulk,D,173,72,11,24,82,0.426829268292683,47,2018-2019
20721,Michael Mersch,LW,191,85,1,2,17,0.176470588235294,0,2015-2016
20723,Matt Nieto,LW,175,71,4,19,64,0.359375,8,2018-2019
20724,Nick Shore,C,180,91,5,14,64,0.296875,16,2017-2018
20726,Jason Zucker,LW,180,79,21,21,81,0.518518518518518,28,2018-2019
20854,Zdenek Nedved,RW,179,89,3,5,23,0.347826086956522,6,1996-1997
20911,Ren・E Corbet,LW,178,82,8,9,43,0.395348837209302,57,2000-2001
21002,Sergei Gusev,D,188,101,1,0,16,0.0625,10,2000-2001
21072,Alexei Kudashov,C,185,88,1,0,25,0.04,4,1993-1994
21228,Nail Yakupov,RW,181,80,9,7,58,0.275862068965517,26,2017-2018
21310,Pat Verbeek,RW,178,82,7,13,64,0.3125,72,2001-2002
21312,Vladimir Konstantinov,D,185,91,5,33,77,0.493506493506494,151,1996-1997
21320,Cam Neely,RW,195,93,26,20,49,0.938775510204082,31,1995-1996
21321,Paul Coffey,D,188,95,0,4,18,0.222222222222222,30,2000-2001
21322,Mark Tinordi,D,183,94,0,6,48,0.125,108,1998-1999
21327,Alexander Mogilny,RW,178,83,12,13,34,0.735294117647059,6,2005-2006
21329,Pat LaFontaine,C,188,82,23,39,67,0.925373134328358,36,1997-1998
21334,Luc Robitaille,LW,185,84,15,9,65,0.369230769230769,52,2005-2006
21350,Valeri Kamensky,LW,193,103,7,14,54,0.388888888888889,20,2001-2002
21355,Marty McSorley,D,182,91,2,3,27,0.185185185185185,62,1999-2000
21367,Adam Oates,C,171,77,2,16,60,0.3,8,2003-2004
21368,Vyacheslav Fetisov,D,178,85,2,12,58,0.241379310344828,72,1997-1998
21382,Kevin Stevens,LW,182,82,1,4,32,0.15625,25,2001-2002
21384,Alexei Kasatonov,D,187,97,1,0,19,0.0526315789473684,12,1995-1996
21390,Jo・E Juneau,C,178,77,5,10,70,0.214285714285714,20,2003-2004
21396,Gary Suter,D,190,86,6,27,82,0.402439024390244,57,2001-2002
21400,Kevin Hatcher,D,193,98,4,14,57,0.315789473684211,38,2000-2001
21401,Alexei Gusarov,D,185,81,1,8,51,0.176470588235294,18,2000-2001
21403,Mike Foligno,RW,180,82,4,5,43,0.209302325581395,49,1993-1994
21404,Bob Gainey,LW,182,84,10,7,49,0.346938775510204,34,1988-1989
21405,Dale Hawerchuk,C,183,91,12,22,51,0.666666666666667,32,1996-1997
21406,Steve Larmer,RW,188,93,14,15,47,0.617021276595745,16,1994-1995
21408,Mike Bossy,RW,183,92,38,37,63,1.19047619047619,33,1986-1987
21420,Al Iafrate,D,180,91,2,7,21,0.428571428571429,28,1997-1998
21421,Dale Hunter,RW,185,89,2,9,62,0.17741935483871,119,1998-1999
21440,Tony Granato,LW,185,83,4,5,60,0.15,65,2000-2001
21482,Denis Savard,C,188,91,9,18,64,0.421875,60,1996-1997
21483,Scott Lachance,D,185,84,0,4,77,0.051948051948052,44,2003-2004
21493,Dusan Pasek,C,186,79,4,10,48,0.291666666666667,30,1988-1989
21495,Craig MacTavish,C,179,83,2,5,50,0.14,33,1996-1997
21496,Wendel Clark,LW,188,98,4,2,33,0.181818181818182,34,1999-2000
21498,Larry Murphy,D,183,83,2,19,57,0.368421052631579,12,2000-2001
21515,Vincent Damphousse,C,188,83,12,29,82,0.5,66,2003-2004
21555,Rick Vaive,RW,193,102,1,3,20,0.2,14,1991-1992
21557,Steve Smith,D,178,82,0,2,13,0.153846153846154,17,2000-2001
21561,Dmitri Khristich,RW,178,84,9,12,61,0.344262295081967,12,2001-2002
21563,Boris Mironov,D,180,93,3,13,75,0.213333333333333,86,2003-2004
21564,Glenn Anderson,RW,175,73,6,8,32,0.4375,33,1995-1996
21569,Nelson Emerson,RW,173,80,5,2,41,0.170731707317073,25,2001-2002
21570,Ken Morrow,D,191,87,1,3,34,0.117647058823529,32,1988-1989
21577,Terry O'Reilly,RW,186,86,13,17,63,0.476190476190476,168,1984-1985
21578,Robbie Ftorek,C,182,90,9,10,48,0.395833333333333,35,1984-1985
21579,Tim Kerr,RW,182,93,0,6,22,0.272727272727273,7,1992-1993
21604,Guy Lafleur,RW,183,100,12,16,59,0.474576271186441,2,1990-1991
21608,Al Secord,LW,180,79,14,7,43,0.488372093023256,131,1989-1990
21626,Steve Duchesne,D,188,93,3,15,64,0.28125,28,2001-2002
21628,Bernie Nicholls,C,188,84,0,2,10,0.2,4,1998-1999
21635,Ken Strong,LW,178,86,2,0,11,0.181818181818182,4,1984-1985
21693,Denis Potvin,D,188,93,19,32,72,0.708333333333333,112,1987-1988
21695,Brad Park,D,191,84,13,30,67,0.641791044776119,53,1984-1985
21717,John Klingberg,D,180,71,10,35,64,0.703125,12,2018-2019
21719,Brian Bellows,RW,183,98,17,19,76,0.473684210526316,26,1998-1999
21749,Dave Langevin,D,188,93,0,4,11,0.363636363636364,7,1986-1987
21878,Shayne Corson,LW,180,79,5,5,17,0.588235294117647,29,2003-2004
21943,Paul Holmgren,RW,197,108,4,3,16,0.4375,38,1984-1985
21964,Dino Ciccarelli,RW,184,89,6,1,14,0.5,27,1998-1999
22016,Clark Gillies,LW,187,93,5,2,25,0.28,51,1987-1988
22054,Darryl Sittler,C,183,95,11,16,61,0.442622950819672,37,1984-1985
22056,Marc Rodgers,RW,182,80,1,1,21,0.0952380952380952,10,1999-2000
22058,Mike Krushelnyski,C,183,88,2,3,20,0.25,6,1994-1995
22059,Bob Kudelski,RW,175,84,0,1,13,0.0769230769230769,0,1995-1996
22068,Michel Goulet,LW,183,91,16,14,56,0.535714285714286,26,1993-1994
22109,Neal Broten,C,180,90,8,12,42,0.476190476190476,12,1996-1997
22110,Mike Gartner,RW,191,94,12,15,60,0.45,24,1997-1998
22111,Joel Otto,C,193,100,3,4,68,0.102941176470588,78,1997-1998
22126,Mark Howe,D,193,98,1,5,18,0.333333333333333,10,1994-1995
22159,Doug Wilson,D,178,88,3,17,42,0.476190476190476,40,1992-1993
22166,Dmitri Kvartalnov,LW,179,89,12,7,39,0.487179487179487,10,1993-1994
